     0    0 0 0
     1    0 0 0
    76    0.21152E+04    0.41717E+00   -0.90836E+01
    77    0.21425E+04    0.43201E+00   -0.96249E+01
    78    0.21701E+04    0.44703E+00   -0.10178E+02
    79    0.21979E+04    0.46222E+00   -0.10742E+02
    80    0.22259E+04    0.47757E+00   -0.11317E+02
    81    0.22542E+04    0.49307E+00   -0.11903E+02
    82    0.22827E+04    0.50869E+00   -0.12500E+02
    83    0.23115E+04    0.52442E+00   -0.13106E+02
    84    0.23405E+04    0.54025E+00   -0.13720E+02
    85    0.23698E+04    0.55614E+00   -0.14344E+02
    86    0.23993E+04    0.57208E+00   -0.14974E+02
    87    0.24291E+04    0.58804E+00   -0.15612E+02
    88    0.24591E+04    0.60402E+00   -0.16256E+02
    89    0.24894E+04    0.61999E+00   -0.16906E+02
    90    0.25199E+04    0.63594E+00   -0.17560E+02
    91    0.25507E+04    0.65183E+00   -0.18219E+02
    92    0.25817E+04    0.66766E+00   -0.18882E+02
    93    0.26130E+04    0.68342E+00   -0.19548E+02
    94    0.26445E+04    0.69910E+00   -0.20217E+02
    95    0.26762E+04    0.71468E+00   -0.20889E+02
    96    0.27082E+04    0.73016E+00   -0.21563E+02
    97    0.27404E+04    0.74551E+00   -0.22239E+02
    98    0.27728E+04    0.76073E+00   -0.22916E+02
    99    0.28055E+04    0.77581E+00   -0.23594E+02
   100    0.28383E+04    0.79074E+00   -0.24273E+02
   101    0.28714E+04    0.80550E+00   -0.24951E+02
   102    0.29046E+04    0.82008E+00   -0.25629E+02
   103    0.29381E+04    0.83447E+00   -0.26306E+02
   104    0.29717E+04    0.84865E+00   -0.26983E+02
   105    0.30056E+04    0.86263E+00   -0.27657E+02
   106    0.30396E+04    0.87637E+00   -0.28329E+02
   107    0.30738E+04    0.88988E+00   -0.28999E+02
   108    0.31082E+04    0.90314E+00   -0.29666E+02
   109    0.31427E+04    0.91614E+00   -0.30329E+02
   110    0.31774E+04    0.92887E+00   -0.30989E+02
   111    0.32123E+04    0.94131E+00   -0.31644E+02
   112    0.32473E+04    0.95345E+00   -0.32295E+02
   113    0.32825E+04    0.96529E+00   -0.32940E+02
   114    0.33178E+04    0.97681E+00   -0.33579E+02
   115    0.33532E+04    0.98800E+00   -0.34212E+02
   116    0.33888E+04    0.99885E+00   -0.34837E+02
   117    0.34244E+04    0.10094E+01   -0.35454E+02
   118    0.34602E+04    0.10195E+01   -0.36062E+02
   119    0.34960E+04    0.10293E+01   -0.36662E+02
   120    0.35319E+04    0.10386E+01   -0.37252E+02
   121    0.35679E+04    0.10476E+01   -0.37831E+02
   122    0.36040E+04    0.10562E+01   -0.38399E+02
   123    0.36401E+04    0.10644E+01   -0.38956E+02
   124    0.36763E+04    0.10721E+01   -0.39500E+02
   125    0.37125E+04    0.10794E+01   -0.40032E+02
   126    0.37487E+04    0.10863E+01   -0.40550E+02
   127    0.37849E+04    0.10927E+01   -0.41054E+02
   128    0.38212E+04    0.10986E+01   -0.41543E+02
   129    0.38575E+04    0.11040E+01   -0.42017E+02
   130    0.38937E+04    0.11090E+01   -0.42475E+02
   131    0.39300E+04    0.11134E+01   -0.42916E+02
   132    0.39662E+04    0.11173E+01   -0.43340E+02
   133    0.40024E+04    0.11208E+01   -0.43747E+02
   134    0.40386E+04    0.11237E+01   -0.44136E+02
   135    0.40747E+04    0.11262E+01   -0.44507E+02
   136    0.41107E+04    0.11281E+01   -0.44858E+02
   137    0.41467E+04    0.11295E+01   -0.45191E+02
   138    0.41825E+04    0.11305E+01   -0.45503E+02
   139    0.42183E+04    0.11309E+01   -0.45796E+02
   140    0.42540E+04    0.11309E+01   -0.46067E+02
   141    0.42896E+04    0.11303E+01   -0.46318E+02
   142    0.43251E+04    0.11293E+01   -0.46547E+02
   143    0.43605E+04    0.11278E+01   -0.46753E+02
   144    0.43957E+04    0.11258E+01   -0.46938E+02
   145    0.44307E+04    0.11233E+01   -0.47099E+02
   146    0.44656E+04    0.11203E+01   -0.47237E+02
   147    0.45004E+04    0.11168E+01   -0.47351E+02
   148    0.45350E+04    0.11129E+01   -0.47441E+02
   149    0.45694E+04    0.11084E+01   -0.47506E+02
   150    0.46036E+04    0.11035E+01   -0.47546E+02
   151    0.46376E+04    0.10981E+01   -0.47560E+02
   152    0.46713E+04    0.10922E+01   -0.47548E+02
   153    0.47049E+04    0.10859E+01   -0.47510E+02
   154    0.47382E+04    0.10792E+01   -0.47446E+02
   155    0.47713E+04    0.10720E+01   -0.47356E+02
   156    0.48042E+04    0.10645E+01   -0.47240E+02
   157    0.48368E+04    0.10566E+01   -0.47097E+02
   158    0.48691E+04    0.10483E+01   -0.46927E+02
   159    0.49012E+04    0.10397E+01   -0.46731E+02
   160    0.49329E+04    0.10308E+01   -0.46508E+02
   161    0.49644E+04    0.10216E+01   -0.46258E+02
   162    0.49956E+04    0.10121E+01   -0.45980E+02
   163    0.50265E+04    0.10024E+01   -0.45676E+02
   164    0.50570E+04    0.99244E+00   -0.45344E+02
   165    0.50872E+04    0.98225E+00   -0.44985E+02
   166    0.51171E+04    0.97186E+00   -0.44598E+02
   167    0.51467E+04    0.96128E+00   -0.44183E+02
   168    0.51758E+04    0.95054E+00   -0.43740E+02
   169    0.52047E+04    0.93966E+00   -0.43270E+02
   170    0.52331E+04    0.92865E+00   -0.42771E+02
   171    0.52612E+04    0.91753E+00   -0.42244E+02
   172    0.52888E+04    0.90632E+00   -0.41688E+02
   173    0.53161E+04    0.89505E+00   -0.41104E+02
   174    0.53429E+04    0.88372E+00   -0.40491E+02
   175    0.53694E+04    0.87236E+00   -0.39850E+02
   176    0.53954E+04    0.86098E+00   -0.39180E+02
   177    0.54210E+04    0.84964E+00   -0.38481E+02
   178    0.54461E+04    0.83835E+00   -0.37753E+02
   179    0.54707E+04    0.82715E+00   -0.36997E+02
   180    0.54950E+04    0.81609E+00   -0.36213E+02
   181    0.55187E+04    0.80520E+00   -0.35400E+02
   182    0.55420E+04    0.79452E+00   -0.34560E+02
   183    0.55647E+04    0.78408E+00   -0.33692E+02
   184    0.55870E+04    0.77392E+00   -0.32796E+02
   185    0.56088E+04    0.76408E+00   -0.31873E+02
   186    0.56300E+04    0.75459E+00   -0.30923E+02
   187    0.56507E+04    0.74549E+00   -0.29945E+02
   188    0.56709E+04    0.73681E+00   -0.28941E+02
   189    0.56906E+04    0.72860E+00   -0.27909E+02
   190    0.57097E+04    0.72090E+00   -0.26851E+02
   191    0.57282E+04    0.71373E+00   -0.25767E+02
   192    0.57462E+04    0.70713E+00   -0.24656E+02
   193    0.57636E+04    0.70114E+00   -0.23520E+02
   194    0.57805E+04    0.69580E+00   -0.22357E+02
   195    0.57967E+04    0.69115E+00   -0.21169E+02
   196    0.58123E+04    0.68721E+00   -0.19954E+02
   197    0.58274E+04    0.68404E+00   -0.18715E+02
   198    0.58418E+04    0.68166E+00   -0.17450E+02
   199    0.58555E+04    0.68011E+00   -0.16160E+02
   200    0.58687E+04    0.67942E+00   -0.14845E+02
   201    0.58812E+04    0.67964E+00   -0.13505E+02
   202    0.58931E+04    0.68080E+00   -0.12141E+02
   203    0.59043E+04    0.68293E+00   -0.10754E+02
   204    0.59149E+04    0.68607E+00   -0.93438E+01
   205    0.59248E+04    0.69024E+00   -0.79118E+01
   206    0.59341E+04    0.69548E+00   -0.64586E+01
   207    0.59428E+04    0.70183E+00   -0.49848E+01
   208    0.59508E+04    0.70931E+00   -0.34912E+01
   209    0.59582E+04    0.71797E+00   -0.19784E+01
   210    0.59649E+04    0.72783E+00   -0.44716E+00
   211    0.59710E+04    0.73892E+00    0.11018E+01
   212    0.59765E+04    0.75129E+00    0.26678E+01
   213    0.59814E+04    0.76496E+00    0.42501E+01
   214    0.59856E+04    0.77996E+00    0.58480E+01
   215    0.59891E+04    0.79634E+00    0.74607E+01
   216    0.59921E+04    0.81412E+00    0.90877E+01
   217    0.59944E+04    0.83333E+00    0.10728E+02
   218    0.59961E+04    0.85402E+00    0.12381E+02
   219    0.59971E+04    0.87621E+00    0.14047E+02
   220    0.59975E+04    0.89993E+00    0.15723E+02
   221    0.59973E+04    0.92522E+00    0.17410E+02
   222    0.59965E+04    0.95212E+00    0.19108E+02
   223    0.59950E+04    0.98065E+00    0.20814E+02
   224    0.59929E+04    0.10108E+01    0.22529E+02
   225    0.59902E+04    0.10428E+01    0.24252E+02
   226    0.59869E+04    0.10764E+01    0.25982E+02
   227    0.59829E+04    0.11118E+01    0.27718E+02
   228    0.59783E+04    0.11490E+01    0.29460E+02
   229    0.59731E+04    0.11880E+01    0.31207E+02
   230    0.59673E+04    0.12290E+01    0.32958E+02
   231    0.59608E+04    0.12718E+01    0.34712E+02
   232    0.59537E+04    0.13165E+01    0.36470E+02
   233    0.59460E+04    0.13632E+01    0.38229E+02
   234    0.59377E+04    0.14120E+01    0.39991E+02
   235    0.59288E+04    0.14627E+01    0.41752E+02
   236    0.59192E+04    0.15155E+01    0.43514E+02
   237    0.59090E+04    0.15704E+01    0.45275E+02
   238    0.58982E+04    0.16275E+01    0.47035E+02
   239    0.58868E+04    0.16867E+01    0.48793E+02
   240    0.58748E+04    0.17481E+01    0.50547E+02
   241    0.58622E+04    0.18118E+01    0.52298E+02
   242    0.58489E+04    0.18777E+01    0.54045E+02
   243    0.58350E+04    0.19460E+01    0.55787E+02
   244    0.58206E+04    0.20165E+01    0.57524E+02
   245    0.58055E+04    0.20894E+01    0.59254E+02
   246    0.57898E+04    0.21648E+01    0.60977E+02
   247    0.57735E+04    0.22425E+01    0.62692E+02
   248    0.57565E+04    0.23227E+01    0.64398E+02
   249    0.57390E+04    0.24055E+01    0.66096E+02
   250    0.57209E+04    0.24907E+01    0.67783E+02
   251    0.57021E+04    0.25785E+01    0.69460E+02
   252    0.56828E+04    0.26689E+01    0.71126E+02
   253    0.56628E+04    0.27618E+01    0.72780E+02
   254    0.56423E+04    0.28572E+01    0.74421E+02
   255    0.56213E+04    0.29550E+01    0.76049E+02
   256    0.55997E+04    0.30553E+01    0.77663E+02
   257    0.55775E+04    0.31580E+01    0.79263E+02
   258    0.55548E+04    0.32631E+01    0.80848E+02
   259    0.55316E+04    0.33706E+01    0.82417E+02
   260    0.55078E+04    0.34805E+01    0.83970E+02
   261    0.54836E+04    0.35926E+01    0.85506E+02
   262    0.54589E+04    0.37071E+01    0.87025E+02
   263    0.54337E+04    0.38239E+01    0.88525E+02
   264    0.54080E+04    0.39429E+01    0.90007E+02
   265    0.53819E+04    0.40641E+01    0.91469E+02
   266    0.53553E+04    0.41876E+01    0.92911E+02
   267    0.53283E+04    0.43133E+01    0.94333E+02
   268    0.53009E+04    0.44411E+01    0.95733E+02
   269    0.52730E+04    0.45710E+01    0.97111E+02
   270    0.52448E+04    0.47031E+01    0.98467E+02
   271    0.52161E+04    0.48373E+01    0.99799E+02
   272    0.51871E+04    0.49735E+01    0.10111E+03
   273    0.51577E+04    0.51118E+01    0.10239E+03
   274    0.51279E+04    0.52521E+01    0.10365E+03
   275    0.50978E+04    0.53943E+01    0.10488E+03
   276    0.50673E+04    0.55386E+01    0.10609E+03
   277    0.50365E+04    0.56848E+01    0.10727E+03
   278    0.50054E+04    0.58330E+01    0.10842E+03
   279    0.49740E+04    0.59830E+01    0.10955E+03
   280    0.49423E+04    0.61349E+01    0.11064E+03
   281    0.49103E+04    0.62887E+01    0.11171E+03
   282    0.48780E+04    0.64443E+01    0.11275E+03
   283    0.48455E+04    0.66017E+01    0.11375E+03
   284    0.48127E+04    0.67609E+01    0.11473E+03
   285    0.47796E+04    0.69219E+01    0.11567E+03
   286    0.47464E+04    0.70846E+01    0.11658E+03
   287    0.47129E+04    0.72490E+01    0.11745E+03
   288    0.46792E+04    0.74151E+01    0.11829E+03
   289    0.46453E+04    0.75829E+01    0.11910E+03
   290    0.46112E+04    0.77523E+01    0.11987E+03
   291    0.45769E+04    0.79233E+01    0.12061E+03
   292    0.45424E+04    0.80959E+01    0.12131E+03
   293    0.45078E+04    0.82701E+01    0.12198E+03
   294    0.44731E+04    0.84459E+01    0.12260E+03
   295    0.44382E+04    0.86231E+01    0.12319E+03
   296    0.44032E+04    0.88019E+01    0.12374E+03
   297    0.43680E+04    0.89821E+01    0.12425E+03
   298    0.43328E+04    0.91638E+01    0.12471E+03
   299    0.42975E+04    0.93469E+01    0.12514E+03
   300    0.42620E+04    0.95314E+01    0.12553E+03
   301    0.42265E+04    0.97173E+01    0.12587E+03
   302    0.41910E+04    0.99045E+01    0.12618E+03
   303    0.41554E+04    0.10093E+02    0.12644E+03
   304    0.41197E+04    0.10283E+02    0.12666E+03
   305    0.40841E+04    0.10473E+02    0.12684E+03
   306    0.40483E+04    0.10665E+02    0.12698E+03
   307    0.40126E+04    0.10857E+02    0.12707E+03
   308    0.39769E+04    0.11051E+02    0.12713E+03
   309    0.39412E+04    0.11245E+02    0.12714E+03
   310    0.39055E+04    0.11440E+02    0.12712E+03
   311    0.38698E+04    0.11635E+02    0.12706E+03
   312    0.38341E+04    0.11831E+02    0.12695E+03
   313    0.37985E+04    0.12027E+02    0.12681E+03
   314    0.37630E+04    0.12224E+02    0.12663E+03
   315    0.37275E+04    0.12421E+02    0.12641E+03
   316    0.36920E+04    0.12619E+02    0.12615E+03
   317    0.36567E+04    0.12816E+02    0.12585E+03
   318    0.36215E+04    0.13014E+02    0.12551E+03
   319    0.35863E+04    0.13211E+02    0.12513E+03
   320    0.35513E+04    0.13408E+02    0.12472E+03
   321    0.35164E+04    0.13606E+02    0.12427E+03
   322    0.34816E+04    0.13803E+02    0.12378E+03
   323    0.34469E+04    0.13999E+02    0.12325E+03
   324    0.34124E+04    0.14195E+02    0.12269E+03
   325    0.33781E+04    0.14391E+02    0.12208E+03
   326    0.33439E+04    0.14586E+02    0.12145E+03
   327    0.33100E+04    0.14781E+02    0.12077E+03
   328    0.32762E+04    0.14975E+02    0.12006E+03
   329    0.32426E+04    0.15168E+02    0.11931E+03
   330    0.32092E+04    0.15360E+02    0.11853E+03
   331    0.31760E+04    0.15551E+02    0.11771E+03
   332    0.31431E+04    0.15741E+02    0.11686E+03
   333    0.31104E+04    0.15930E+02    0.11597E+03
   334    0.30779E+04    0.16118E+02    0.11504E+03
   335    0.30457E+04    0.16305E+02    0.11408E+03
   336    0.30138E+04    0.16490E+02    0.11309E+03
   337    0.29821E+04    0.16674E+02    0.11206E+03
   338    0.29507E+04    0.16856E+02    0.11100E+03
   339    0.29196E+04    0.17037E+02    0.10990E+03
   340    0.28889E+04    0.17216E+02    0.10877E+03
   341    0.28584E+04    0.17394E+02    0.10760E+03
   342    0.28283E+04    0.17569E+02    0.10641E+03
   343    0.27985E+04    0.17743E+02    0.10517E+03
   344    0.27690E+04    0.17915E+02    0.10391E+03
   345    0.27399E+04    0.18085E+02    0.10261E+03
   346    0.27112E+04    0.18252E+02    0.10128E+03
   347    0.26828E+04    0.18418E+02    0.99921E+02
   348    0.26548E+04    0.18581E+02    0.98526E+02
   349    0.26272E+04    0.18742E+02    0.97100E+02
   350    0.26000E+04    0.18900E+02    0.95641E+02
   351    0.25732E+04    0.19056E+02    0.94152E+02
   352    0.25469E+04    0.19210E+02    0.92631E+02
   353    0.25209E+04    0.19360E+02    0.91081E+02
   354    0.24954E+04    0.19508E+02    0.89502E+02
   355    0.24702E+04    0.19654E+02    0.87895E+02
   356    0.24455E+04    0.19797E+02    0.86260E+02
   357    0.24213E+04    0.19937E+02    0.84599E+02
   358    0.23974E+04    0.20074E+02    0.82912E+02
   359    0.23739E+04    0.20208E+02    0.81200E+02
   360    0.23509E+04    0.20340E+02    0.79465E+02
   361    0.23283E+04    0.20468E+02    0.77706E+02
   362    0.23061E+04    0.20594E+02    0.75926E+02
   363    0.22844E+04    0.20717E+02    0.74124E+02
   364    0.22631E+04    0.20836E+02    0.72301E+02
   365    0.22422E+04    0.20953E+02    0.70459E+02
   366    0.22217E+04    0.21066E+02    0.68598E+02
   367    0.22016E+04    0.21176E+02    0.66719E+02
   368    0.21820E+04    0.21283E+02    0.64823E+02
   369    0.21629E+04    0.21386E+02    0.62910E+02
   370    0.21441E+04    0.21487E+02    0.60983E+02
   371    0.21258E+04    0.21584E+02    0.59040E+02
   372    0.21079E+04    0.21677E+02    0.57084E+02
   373    0.20905E+04    0.21767E+02    0.55115E+02
   374    0.20735E+04    0.21854E+02    0.53134E+02
   375    0.20569E+04    0.21937E+02    0.51142E+02
   376    0.20408E+04    0.22017E+02    0.49140E+02
   377    0.20251E+04    0.22093E+02    0.47128E+02
   378    0.20099E+04    0.22165E+02    0.45108E+02
   379    0.19951E+04    0.22234E+02    0.43080E+02
   380    0.19808E+04    0.22299E+02    0.41045E+02
   381    0.19669E+04    0.22360E+02    0.39003E+02
   382    0.19534E+04    0.22417E+02    0.36957E+02
   383    0.19404E+04    0.22471E+02    0.34906E+02
   384    0.19278E+04    0.22520E+02    0.32852E+02
   385    0.19157E+04    0.22566E+02    0.30795E+02
   386    0.19041E+04    0.22608E+02    0.28737E+02
   387    0.18929E+04    0.22645E+02    0.26677E+02
   388    0.18821E+04    0.22679E+02    0.24618E+02
   389    0.18718E+04    0.22708E+02    0.22559E+02
   390    0.18620E+04    0.22734E+02    0.20501E+02
   391    0.18526E+04    0.22755E+02    0.18446E+02
   392    0.18437E+04    0.22772E+02    0.16395E+02
   393    0.18352E+04    0.22784E+02    0.14347E+02
   394    0.18272E+04    0.22792E+02    0.12305E+02
   395    0.18197E+04    0.22796E+02    0.10268E+02
   396    0.18126E+04    0.22796E+02    0.82382E+01
   397    0.18060E+04    0.22791E+02    0.62159E+01
   398    0.17998E+04    0.22781E+02    0.42019E+01
   399    0.17942E+04    0.22767E+02    0.21972E+01
   400    0.17889E+04    0.22749E+02    0.20254E+00
   401    0.17842E+04    0.22726E+02   -0.17812E+01
   402    0.17799E+04    0.22698E+02   -0.37534E+01
   403    0.17761E+04    0.22666E+02   -0.57134E+01
   404    0.17727E+04    0.22629E+02   -0.76607E+01
   405    0.17698E+04    0.22588E+02   -0.95947E+01
   406    0.17672E+04    0.22542E+02   -0.11515E+02
   407    0.17652E+04    0.22493E+02   -0.13420E+02
   408    0.17635E+04    0.22439E+02   -0.15311E+02
   409    0.17623E+04    0.22381E+02   -0.17186E+02
   410    0.17615E+04    0.22319E+02   -0.19044E+02
   411    0.17610E+04    0.22253E+02   -0.20886E+02
   412    0.17610E+04    0.22183E+02   -0.22710E+02
   413    0.17614E+04    0.22109E+02   -0.24516E+02
   414    0.17621E+04    0.22031E+02   -0.26303E+02
   415    0.17632E+04    0.21949E+02   -0.28071E+02
   416    0.17647E+04    0.21864E+02   -0.29820E+02
   417    0.17666E+04    0.21775E+02   -0.31547E+02
   418    0.17688E+04    0.21682E+02   -0.33254E+02
   419    0.17713E+04    0.21586E+02   -0.34939E+02
   420    0.17742E+04    0.21486E+02   -0.36602E+02
   421    0.17774E+04    0.21383E+02   -0.38242E+02
   422    0.17810E+04    0.21276E+02   -0.39859E+02
   423    0.17849E+04    0.21167E+02   -0.41452E+02
   424    0.17891E+04    0.21054E+02   -0.43020E+02
   425    0.17936E+04    0.20937E+02   -0.44563E+02
   426    0.17984E+04    0.20818E+02   -0.46080E+02
   427    0.18035E+04    0.20695E+02   -0.47570E+02
   428    0.18089E+04    0.20570E+02   -0.49034E+02
   429    0.18146E+04    0.20441E+02   -0.50470E+02
   430    0.18206E+04    0.20310E+02   -0.51878E+02
   431    0.18268E+04    0.20175E+02   -0.53258E+02
   432    0.18333E+04    0.20038E+02   -0.54608E+02
   433    0.18401E+04    0.19899E+02   -0.55928E+02
   434    0.18471E+04    0.19756E+02   -0.57217E+02
   435    0.18543E+04    0.19611E+02   -0.58475E+02
   436    0.18618E+04    0.19464E+02   -0.59702E+02
   437    0.18695E+04    0.19313E+02   -0.60896E+02
   438    0.18774E+04    0.19161E+02   -0.62057E+02
   439    0.18856E+04    0.19006E+02   -0.63185E+02
   440    0.18939E+04    0.18849E+02   -0.64279E+02
   441    0.19025E+04    0.18689E+02   -0.65338E+02
   442    0.19112E+04    0.18528E+02   -0.66362E+02
   443    0.19202E+04    0.18364E+02   -0.67350E+02
   444    0.19293E+04    0.18198E+02   -0.68301E+02
   445    0.19386E+04    0.18030E+02   -0.69216E+02
   446    0.19481E+04    0.17860E+02   -0.70092E+02
   447    0.19578E+04    0.17688E+02   -0.70931E+02
   448    0.19676E+04    0.17515E+02   -0.71730E+02
   449    0.19775E+04    0.17339E+02   -0.72491E+02
   450    0.19876E+04    0.17162E+02   -0.73211E+02
   451    0.19979E+04    0.16984E+02   -0.73890E+02
   452    0.20082E+04    0.16803E+02   -0.74530E+02
   453    0.20187E+04    0.16621E+02   -0.75129E+02
   454    0.20293E+04    0.16438E+02   -0.75688E+02
   455    0.20400E+04    0.16254E+02   -0.76208E+02
   456    0.20508E+04    0.16069E+02   -0.76689E+02
   457    0.20618E+04    0.15882E+02   -0.77131E+02
   458    0.20728E+04    0.15695E+02   -0.77534E+02
   459    0.20838E+04    0.15507E+02   -0.77899E+02
   460    0.20950E+04    0.15318E+02   -0.78226E+02
   461    0.21062E+04    0.15129E+02   -0.78515E+02
   462    0.21175E+04    0.14939E+02   -0.78767E+02
   463    0.21288E+04    0.14749E+02   -0.78982E+02
   464    0.21402E+04    0.14559E+02   -0.79159E+02
   465    0.21517E+04    0.14368E+02   -0.79300E+02
   466    0.21631E+04    0.14178E+02   -0.79405E+02
   467    0.21746E+04    0.13988E+02   -0.79473E+02
   468    0.21861E+04    0.13798E+02   -0.79506E+02
   469    0.21976E+04    0.13608E+02   -0.79504E+02
   470    0.22092E+04    0.13419E+02   -0.79466E+02
   471    0.22207E+04    0.13230E+02   -0.79393E+02
   472    0.22322E+04    0.13042E+02   -0.79286E+02
   473    0.22437E+04    0.12855E+02   -0.79144E+02
   474    0.22552E+04    0.12669E+02   -0.78969E+02
   475    0.22666E+04    0.12483E+02   -0.78759E+02
   476    0.22781E+04    0.12299E+02   -0.78516E+02
   477    0.22894E+04    0.12116E+02   -0.78240E+02
   478    0.23007E+04    0.11934E+02   -0.77931E+02
   479    0.23120E+04    0.11754E+02   -0.77590E+02
   480    0.23232E+04    0.11575E+02   -0.77216E+02
   481    0.23343E+04    0.11399E+02   -0.76810E+02
   482    0.23454E+04    0.11223E+02   -0.76372E+02
   483    0.23564E+04    0.11050E+02   -0.75903E+02
   484    0.23672E+04    0.10879E+02   -0.75403E+02
   485    0.23780E+04    0.10710E+02   -0.74872E+02
   486    0.23887E+04    0.10543E+02   -0.74310E+02
   487    0.23993E+04    0.10378E+02   -0.73718E+02
   488    0.24097E+04    0.10216E+02   -0.73096E+02
   489    0.24200E+04    0.10056E+02   -0.72444E+02
   490    0.24302E+04    0.98993E+01   -0.71763E+02
   491    0.24403E+04    0.97451E+01   -0.71053E+02
   492    0.24502E+04    0.95939E+01   -0.70313E+02
   493    0.24599E+04    0.94456E+01   -0.69545E+02
   494    0.24695E+04    0.93005E+01   -0.68749E+02
   495    0.24789E+04    0.91586E+01   -0.67925E+02
   496    0.24881E+04    0.90200E+01   -0.67073E+02
   497    0.24972E+04    0.88849E+01   -0.66194E+02
   498    0.25061E+04    0.87534E+01   -0.65287E+02
   499    0.25148E+04    0.86255E+01   -0.64354E+02
   500    0.25232E+04    0.85014E+01   -0.63394E+02
   501    0.25315E+04    0.83812E+01   -0.62407E+02
   502    0.25396E+04    0.82649E+01   -0.61396E+02
   503    0.25474E+04    0.81526E+01   -0.60359E+02
   504    0.25550E+04    0.80443E+01   -0.59299E+02
   505    0.25625E+04    0.79400E+01   -0.58216E+02
   506    0.25697E+04    0.78399E+01   -0.57111E+02
   507    0.25767E+04    0.77439E+01   -0.55984E+02
   508    0.25835E+04    0.76521E+01   -0.54837E+02
